respondent_id,ideology,gender,education,age_group,region,policy_code,fairness,policy_label
240,6,1,5,6,1,s_22,4.0,Developing Countries Support
241,6,1,6,2,2,s_22,4.0,Developing Countries Support
242,6,1,6,2,2,s_22,3.0,Developing Countries Support
243,6,2,4,5,5,s_22,4.0,Developing Countries Support
244,6,1,5,6,1,s_22,2.0,Developing Countries Support
245,3,2,5,4,1,s_22,5.0,Developing Countries Support
246,9,1,6,6,3,s_22,3.0,Developing Countries Support
247,4,1,2,1,3,s_22,2.0,Developing Countries Support
248,3,2,1,1,3,s_22,5.0,Developing Countries Support
249,5,1,5,4,1,s_22,3.0,Developing Countries Support
250,8,1,6,2,4,s_22,4.0,Developing Countries Support
251,7,2,4,3,4,s_22,2.0,Developing Countries Support
252,9,2,6,4,3,s_22,1.0,Developing Countries Support
253,2,1,6,2,1,s_22,4.0,Developing Countries Support
254,9,2,8,4,1,s_22,4.0,Developing Countries Support
255,6,1,8,5,2,s_22,4.0,Developing Countries Support
256,8,2,2,5,1,s_22,5.0,Developing Countries Support
257,2,2,5,5,4,s_22,3.0,Developing Countries Support
258,3,1,5,6,5,s_22,4.0,Developing Countries Support
259,5,1,8,5,1,s_22,4.0,Developing Countries Support
260,6,1,1,4,3,s_22,3.0,Developing Countries Support
261,6,1,8,4,5,s_22,4.0,Developing Countries Support
262,1,2,6,4,1,s_22,5.0,Developing Countries Support
263,7,2,2,4,1,s_22,3.0,Developing Countries Support
264,2,1,5,6,3,s_22,4.0,Developing Countries Support
265,6,1,4,3,1,s_22,3.0,Developing Countries Support
267,4,1,2,2,1,s_22,3.0,Developing Countries Support
268,2,2,5,6,2,s_22,4.0,Developing Countries Support
269,6,2,8,5,1,s_22,3.0,Developing Countries Support
270,3,1,8,1,1,s_22,4.0,Developing Countries Support
271,6,1,2,1,4,s_22,5.0,Developing Countries Support
272,6,1,8,6,3,s_22,4.0,Developing Countries Support
273,7,2,5,4,1,s_22,4.0,Developing Countries Support
274,5,2,6,6,3,s_22,3.0,Developing Countries Support
275,2,2,2,1,1,s_22,3.0,Developing Countries Support
277,3,1,8,1,1,s_22,2.0,Developing Countries Support
278,5,1,5,5,1,s_22,5.0,Developing Countries Support
279,2,2,5,3,2,s_22,4.0,Developing Countries Support
281,6,2,4,4,2,s_22,4.0,Developing Countries Support
282,5,1,1,1,2,s_22,2.0,Developing Countries Support
283,8,1,5,5,2,s_22,4.0,Developing Countries Support
284,3,2,8,6,4,s_22,3.0,Developing Countries Support
285,7,1,5,3,3,s_22,3.0,Developing Countries Support
286,6,2,4,6,1,s_22,3.0,Developing Countries Support
287,2,2,4,3,1,s_22,4.0,Developing Countries Support
288,4,2,5,3,2,s_22,4.0,Developing Countries Support
289,7,2,5,6,1,s_22,3.0,Developing Countries Support
290,5,2,6,6,4,s_22,4.0,Developing Countries Support
291,8,2,5,6,4,s_22,3.0,Developing Countries Support
292,9,1,2,1,1,s_22,4.0,Developing Countries Support
293,4,2,4,4,4,s_22,4.0,Developing Countries Support
294,3,1,8,6,1,s_22,4.0,Developing Countries Support
295,6,1,5,2,2,s_22,3.0,Developing Countries Support
296,3,1,5,6,1,s_22,4.0,Developing Countries Support
297,2,2,6,4,4,s_22,5.0,Developing Countries Support
298,1,2,2,1,4,s_22,5.0,Developing Countries Support
299,6,3,8,3,3,s_22,1.0,Developing Countries Support
300,3,1,6,6,1,s_22,5.0,Developing Countries Support
301,3,2,8,2,4,s_22,4.0,Developing Countries Support
302,9,1,5,6,4,s_22,4.0,Developing Countries Support
303,2,1,5,4,4,s_22,3.0,Developing Countries Support
304,2,2,4,2,4,s_22,5.0,Developing Countries Support
305,10,2,5,6,3,s_22,3.0,Developing Countries Support
306,10,2,6,6,2,s_22,4.0,Developing Countries Support
307,4,2,2,2,4,s_22,4.0,Developing Countries Support
308,8,1,5,1,1,s_22,4.0,Developing Countries Support
309,3,2,8,6,4,s_22,3.0,Developing Countries Support
310,6,2,5,5,2,s_22,4.0,Developing Countries Support
311,6,1,5,6,1,s_22,4.0,Developing Countries Support
312,2,1,4,6,1,s_22,4.0,Developing Countries Support
1,7,2,6,4,4,s_23,3.0,Green Bonds and Investment
2,5,1,6,2,5,s_23,4.0,Green Bonds and Investment
3,2,1,2,1,1,s_23,5.0,Green Bonds and Investment
4,3,2,5,6,4,s_23,4.0,Green Bonds and Investment
5,2,2,2,1,3,s_23,5.0,Green Bonds and Investment
6,6,2,4,3,3,s_23,2.0,Green Bonds and Investment
7,3,2,8,3,3,s_23,3.0,Green Bonds and Investment
9,6,2,5,3,4,s_23,4.0,Green Bonds and Investment
10,3,1,6,3,1,s_23,4.0,Green Bonds and Investment
11,3,2,6,6,5,s_23,3.0,Green Bonds and Investment
12,6,1,5,3,1,s_23,3.0,Green Bonds and Investment
13,1,1,5,3,3,s_23,4.0,Green Bonds and Investment
14,8,1,8,3,4,s_23,4.0,Green Bonds and Investment
15,7,2,6,5,1,s_23,2.0,Green Bonds and Investment
16,2,2,8,6,1,s_23,4.0,Green Bonds and Investment
17,7,2,5,6,1,s_23,4.0,Green Bonds and Investment
18,6,2,2,5,5,s_23,1.0,Green Bonds and Investment
19,6,1,2,3,2,s_23,4.0,Green Bonds and Investment
20,2,2,5,6,2,s_23,5.0,Green Bonds and Investment
21,2,2,8,5,5,s_23,4.0,Green Bonds and Investment
22,4,1,5,3,2,s_23,4.0,Green Bonds and Investment
23,4,2,1,2,5,s_23,3.0,Green Bonds and Investment
25,3,2,4,5,4,s_23,4.0,Green Bonds and Investment
26,6,1,4,3,5,s_23,4.0,Green Bonds and Investment
27,6,1,5,3,5,s_23,5.0,Green Bonds and Investment
28,2,2,8,6,3,s_23,4.0,Green Bonds and Investment
29,6,1,2,2,3,s_23,5.0,Green Bonds and Investment
30,8,2,5,3,4,s_23,1.0,Green Bonds and Investment
32,6,2,4,3,4,s_23,1.0,Green Bonds and Investment
33,3,2,6,6,4,s_23,5.0,Green Bonds and Investment
34,3,1,5,6,4,s_23,3.0,Green Bonds and Investment
36,3,2,5,6,1,s_23,4.0,Green Bonds and Investment
37,3,2,1,6,2,s_23,4.0,Green Bonds and Investment
38,6,2,6,5,4,s_23,3.0,Green Bonds and Investment
39,8,1,5,5,4,s_23,4.0,Green Bonds and Investment
40,6,1,4,2,4,s_23,3.0,Green Bonds and Investment
41,2,2,4,6,1,s_23,4.0,Green Bonds and Investment
42,8,1,2,3,1,s_23,1.0,Green Bonds and Investment
43,4,2,4,3,1,s_23,3.0,Green Bonds and Investment
44,2,2,6,3,1,s_23,3.0,Green Bonds and Investment
45,3,1,2,5,5,s_23,4.0,Green Bonds and Investment
46,1,1,2,3,1,s_23,3.0,Green Bonds and Investment
47,2,1,8,4,3,s_23,3.0,Green Bonds and Investment
49,6,2,6,2,4,s_23,4.0,Green Bonds and Investment
50,2,2,2,2,1,s_23,4.0,Green Bonds and Investment
51,6,2,2,2,2,s_23,3.0,Green Bonds and Investment
52,5,1,6,2,1,s_23,4.0,Green Bonds and Investment
53,9,2,6,4,3,s_23,2.0,Green Bonds and Investment
54,2,1,5,2,2,s_23,2.0,Green Bonds and Investment
55,6,1,5,6,2,s_23,4.0,Green Bonds and Investment
56,6,2,4,2,3,s_23,5.0,Green Bonds and Investment
57,11,2,4,5,2,s_23,4.0,Green Bonds and Investment
58,6,2,2,1,1,s_23,4.0,Green Bonds and Investment
59,3,2,5,2,3,s_23,3.0,Green Bonds and Investment
60,6,2,4,4,3,s_23,4.0,Green Bonds and Investment
61,6,1,1,1,1,s_23,4.0,Green Bonds and Investment
62,6,2,4,2,3,s_23,4.0,Green Bonds and Investment
63,9,1,5,4,2,s_23,5.0,Green Bonds and Investment
64,7,1,2,2,1,s_23,4.0,Green Bonds and Investment
65,6,2,4,3,3,s_23,3.0,Green Bonds and Investment
66,2,2,5,4,4,s_23,4.0,Green Bonds and Investment
68,10,2,5,5,5,s_23,3.0,Green Bonds and Investment
69,4,2,6,4,1,s_23,2.0,Green Bonds and Investment
70,2,1,6,2,1,s_23,4.0,Green Bonds and Investment
71,6,2,1,5,3,s_23,4.0,Green Bonds and Investment
72,1,3,1,1,2,s_23,5.0,Green Bonds and Investment
73,5,1,5,4,2,s_23,4.0,Green Bonds and Investment
76,3,1,6,3,4,s_23,4.0,Green Bonds and Investment
77,2,2,5,6,1,s_23,3.0,Green Bonds and Investment
79,6,1,6,3,3,s_23,4.0,Green Bonds and Investment
80,2,1,5,6,1,s_23,5.0,Green Bonds and Investment
82,3,1,5,1,4,s_23,4.0,Green Bonds and Investment
83,6,2,5,4,2,s_23,4.0,Green Bonds and Investment
84,5,2,6,4,1,s_23,2.0,Green Bonds and Investment
85,2,2,8,3,3,s_23,3.0,Green Bonds and Investment
86,6,2,6,6,1,s_23,3.0,Green Bonds and Investment
87,4,1,5,6,1,s_23,4.0,Green Bonds and Investment
88,2,1,4,6,5,s_23,4.0,Green Bonds and Investment
89,5,1,5,3,3,s_23,1.0,Green Bonds and Investment
90,2,2,6,3,1,s_23,5.0,Green Bonds and Investment
91,8,1,2,1,4,s_23,4.0,Green Bonds and Investment
92,6,1,4,5,2,s_23,3.0,Green Bonds and Investment
93,10,1,5,2,4,s_23,4.0,Green Bonds and Investment
94,7,1,8,5,5,s_23,4.0,Green Bonds and Investment
95,6,2,5,5,3,s_23,5.0,Green Bonds and Investment
96,10,2,4,5,5,s_23,3.0,Green Bonds and Investment
97,2,2,8,6,4,s_23,4.0,Green Bonds and Investment
98,11,2,4,4,2,s_23,1.0,Green Bonds and Investment
99,5,1,4,5,4,s_23,5.0,Green Bonds and Investment
100,5,2,5,6,1,s_23,4.0,Green Bonds and Investment
101,1,2,4,6,4,s_23,4.0,Green Bonds and Investment
103,3,1,2,2,4,s_23,3.0,Green Bonds and Investment
104,3,2,4,3,4,s_23,4.0,Green Bonds and Investment
105,3,2,5,3,1,s_23,3.0,Green Bonds and Investment
106,8,2,2,3,1,s_23,4.0,Green Bonds and Investment
107,4,1,5,6,1,s_23,3.0,Green Bonds and Investment
108,3,1,6,6,3,s_23,5.0,Green Bonds and Investment
109,4,2,5,2,3,s_23,5.0,Green Bonds and Investment
110,6,2,1,6,4,s_23,3.0,Green Bonds and Investment
111,2,1,2,5,3,s_23,4.0,Green Bonds and Investment
112,4,1,5,5,3,s_23,4.0,Green Bonds and Investment
113,3,2,2,6,1,s_23,4.0,Green Bonds and Investment
114,5,3,6,1,3,s_23,1.0,Green Bonds and Investment
116,10,1,5,4,4,s_23,3.0,Green Bonds and Investment
117,1,1,5,6,3,s_23,4.0,Green Bonds and Investment
118,6,2,5,1,5,s_23,4.0,Green Bonds and Investment
119,3,1,5,6,3,s_23,4.0,Green Bonds and Investment
120,6,1,2,3,3,s_23,3.0,Green Bonds and Investment
121,5,2,6,2,1,s_23,4.0,Green Bonds and Investment
122,2,2,2,1,3,s_23,5.0,Green Bonds and Investment
123,2,2,6,3,1,s_23,1.0,Green Bonds and Investment
124,6,2,2,3,1,s_23,3.0,Green Bonds and Investment
125,4,2,4,2,3,s_23,4.0,Green Bonds and Investment
126,1,2,6,4,3,s_23,5.0,Green Bonds and Investment
127,2,1,5,5,2,s_23,2.0,Green Bonds and Investment
128,3,1,5,4,1,s_23,3.0,Green Bonds and Investment
130,4,1,5,5,2,s_23,4.0,Green Bonds and Investment
131,5,1,6,2,4,s_23,4.0,Green Bonds and Investment
132,3,2,5,6,1,s_23,5.0,Green Bonds and Investment
133,6,1,5,3,1,s_23,2.0,Green Bonds and Investment
134,6,1,4,2,4,s_23,4.0,Green Bonds and Investment
135,2,1,2,1,3,s_23,4.0,Green Bonds and Investment
136,5,1,6,2,1,s_23,2.0,Green Bonds and Investment
138,2,1,2,3,1,s_23,4.0,Green Bonds and Investment
139,6,1,8,4,3,s_23,2.0,Green Bonds and Investment
140,8,1,4,5,2,s_23,2.0,Green Bonds and Investment
141,4,2,5,4,3,s_23,2.0,Green Bonds and Investment
142,2,1,6,2,1,s_23,4.0,Green Bonds and Investment
143,1,1,2,6,2,s_23,4.0,Green Bonds and Investment
144,5,2,5,6,3,s_23,4.0,Green Bonds and Investment
145,4,1,2,6,5,s_23,3.0,Green Bonds and Investment
146,6,1,4,3,5,s_23,4.0,Green Bonds and Investment
147,2,2,6,2,1,s_23,4.0,Green Bonds and Investment
148,2,2,1,1,1,s_23,4.0,Green Bonds and Investment
149,2,2,2,5,1,s_23,1.0,Green Bonds and Investment
150,2,2,4,3,1,s_23,4.0,Green Bonds and Investment
151,3,1,5,5,2,s_23,4.0,Green Bonds and Investment
153,3,2,8,4,5,s_23,4.0,Green Bonds and Investment
155,8,2,5,5,3,s_23,3.0,Green Bonds and Investment
156,5,1,2,1,4,s_23,4.0,Green Bonds and Investment
158,6,1,2,1,3,s_23,3.0,Green Bonds and Investment
159,10,2,1,4,3,s_23,2.0,Green Bonds and Investment
160,5,1,8,6,3,s_23,4.0,Green Bonds and Investment
161,6,2,5,3,1,s_23,3.0,Green Bonds and Investment
162,3,1,8,5,4,s_23,3.0,Green Bonds and Investment
164,8,1,6,2,1,s_23,4.0,Green Bonds and Investment
165,2,1,5,4,4,s_23,2.0,Green Bonds and Investment
166,3,3,1,2,4,s_23,2.0,Green Bonds and Investment
167,2,2,5,4,1,s_23,2.0,Green Bonds and Investment
168,5,2,5,2,2,s_23,4.0,Green Bonds and Investment
170,2,1,6,6,2,s_23,1.0,Green Bonds and Investment
171,2,1,5,3,1,s_23,3.0,Green Bonds and Investment
173,2,1,6,2,3,s_23,4.0,Green Bonds and Investment
174,4,1,6,2,1,s_23,4.0,Green Bonds and Investment
175,9,1,5,6,2,s_23,4.0,Green Bonds and Investment
176,11,2,4,4,4,s_23,2.0,Green Bonds and Investment
177,6,2,8,2,1,s_23,4.0,Green Bonds and Investment
178,9,2,6,6,3,s_23,3.0,Green Bonds and Investment
179,5,1,2,1,1,s_23,3.0,Green Bonds and Investment
180,5,1,5,6,2,s_23,4.0,Green Bonds and Investment
181,7,1,6,4,4,s_23,4.0,Green Bonds and Investment
182,7,2,6,5,5,s_23,2.0,Green Bonds and Investment
183,2,2,6,6,1,s_23,5.0,Green Bonds and Investment
184,2,2,4,6,4,s_23,4.0,Green Bonds and Investment
185,3,1,5,5,3,s_23,3.0,Green Bonds and Investment
187,6,1,5,2,3,s_23,3.0,Green Bonds and Investment
188,2,2,6,2,1,s_23,5.0,Green Bonds and Investment
189,2,1,6,5,5,s_23,3.0,Green Bonds and Investment
191,4,1,6,6,4,s_23,4.0,Green Bonds and Investment
192,2,1,5,4,1,s_23,4.0,Green Bonds and Investment
194,6,2,2,1,1,s_23,3.0,Green Bonds and Investment
195,6,1,4,2,1,s_23,3.0,Green Bonds and Investment
196,5,1,6,4,1,s_23,4.0,Green Bonds and Investment
197,3,1,2,1,1,s_23,2.0,Green Bonds and Investment
198,5,1,8,5,1,s_23,5.0,Green Bonds and Investment
199,3,2,2,2,1,s_23,5.0,Green Bonds and Investment
200,6,1,8,2,4,s_23,1.0,Green Bonds and Investment
201,3,2,2,2,3,s_23,5.0,Green Bonds and Investment
202,9,2,8,2,2,s_23,2.0,Green Bonds and Investment
203,4,2,6,6,5,s_23,3.0,Green Bonds and Investment
204,4,2,4,6,5,s_23,4.0,Green Bonds and Investment
205,2,1,5,3,4,s_23,3.0,Green Bonds and Investment
206,5,1,8,5,3,s_23,3.0,Green Bonds and Investment
207,6,1,1,1,1,s_23,5.0,Green Bonds and Investment
208,1,1,1,1,1,s_23,4.0,Green Bonds and Investment
209,5,2,2,4,1,s_23,4.0,Green Bonds and Investment
210,5,1,4,4,1,s_23,4.0,Green Bonds and Investment
211,9,2,1,1,5,s_23,4.0,Green Bonds and Investment
212,10,2,8,4,2,s_23,4.0,Green Bonds and Investment
213,3,2,5,6,3,s_23,4.0,Green Bonds and Investment
214,7,2,5,5,4,s_23,4.0,Green Bonds and Investment
215,3,2,4,5,4,s_23,2.0,Green Bonds and Investment
216,3,2,5,3,1,s_23,3.0,Green Bonds and Investment
217,3,1,5,2,1,s_23,4.0,Green Bonds and Investment
218,6,1,5,6,3,s_23,3.0,Green Bonds and Investment
219,6,1,4,5,4,s_23,3.0,Green Bonds and Investment
220,2,1,6,6,1,s_23,2.0,Green Bonds and Investment
221,9,2,2,1,1,s_23,3.0,Green Bonds and Investment
222,2,1,5,6,5,s_23,5.0,Green Bonds and Investment
223,6,1,5,6,3,s_23,5.0,Green Bonds and Investment
224,4,1,6,3,4,s_23,3.0,Green Bonds and Investment
225,3,1,5,4,1,s_23,5.0,Green Bonds and Investment
226,6,1,6,5,1,s_23,4.0,Green Bonds and Investment
227,2,1,5,6,5,s_23,3.0,Green Bonds and Investment
228,6,1,4,5,4,s_23,4.0,Green Bonds and Investment
229,8,2,6,4,3,s_23,4.0,Green Bonds and Investment
231,10,2,5,1,1,s_23,4.0,Green Bonds and Investment
232,7,2,4,4,2,s_23,4.0,Green Bonds and Investment
233,9,2,4,6,2,s_23,2.0,Green Bonds and Investment
234,9,2,6,6,4,s_23,3.0,Green Bonds and Investment
235,3,1,8,6,1,s_23,3.0,Green Bonds and Investment
236,6,1,6,2,4,s_23,1.0,Green Bonds and Investment
237,3,2,6,2,1,s_23,5.0,Green Bonds and Investment
238,4,2,2,1,4,s_23,4.0,Green Bonds and Investment
240,6,1,5,6,1,s_23,5.0,Green Bonds and Investment
241,6,1,6,2,2,s_23,4.0,Green Bonds and Investment
242,6,1,6,2,2,s_23,3.0,Green Bonds and Investment
243,6,2,4,5,5,s_23,2.0,Green Bonds and Investment
244,6,1,5,6,1,s_23,4.0,Green Bonds and Investment
245,3,2,5,4,1,s_23,4.0,Green Bonds and Investment
246,9,1,6,6,3,s_23,2.0,Green Bonds and Investment
247,4,1,2,1,3,s_23,4.0,Green Bonds and Investment
248,3,2,1,1,3,s_23,4.0,Green Bonds and Investment
249,5,1,5,4,1,s_23,3.0,Green Bonds and Investment
250,8,1,6,2,4,s_23,4.0,Green Bonds and Investment
251,7,2,4,3,4,s_23,3.0,Green Bonds and Investment
252,9,2,6,4,3,s_23,1.0,Green Bonds and Investment
253,2,1,6,2,1,s_23,4.0,Green Bonds and Investment
254,9,2,8,4,1,s_23,4.0,Green Bonds and Investment
255,6,1,8,5,2,s_23,5.0,Green Bonds and Investment
257,2,2,5,5,4,s_23,3.0,Green Bonds and Investment
258,3,1,5,6,5,s_23,5.0,Green Bonds and Investment
259,5,1,8,5,1,s_23,3.0,Green Bonds and Investment
260,6,1,1,4,3,s_23,4.0,Green Bonds and Investment
261,6,1,8,4,5,s_23,4.0,Green Bonds and Investment
262,1,2,6,4,1,s_23,5.0,Green Bonds and Investment
263,7,2,2,4,1,s_23,4.0,Green Bonds and Investment
264,2,1,5,6,3,s_23,5.0,Green Bonds and Investment
265,6,1,4,3,1,s_23,3.0,Green Bonds and Investment
266,6,2,5,2,4,s_23,3.0,Green Bonds and Investment
267,4,1,2,2,1,s_23,3.0,Green Bonds and Investment
268,2,2,5,6,2,s_23,4.0,Green Bonds and Investment
269,6,2,8,5,1,s_23,3.0,Green Bonds and Investment
270,3,1,8,1,1,s_23,4.0,Green Bonds and Investment
271,6,1,2,1,4,s_23,1.0,Green Bonds and Investment
272,6,1,8,6,3,s_23,4.0,Green Bonds and Investment
273,7,2,5,4,1,s_23,4.0,Green Bonds and Investment
274,5,2,6,6,3,s_23,4.0,Green Bonds and Investment
275,2,2,2,1,1,s_23,3.0,Green Bonds and Investment
277,3,1,8,1,1,s_23,2.0,Green Bonds and Investment
278,5,1,5,5,1,s_23,4.0,Green Bonds and Investment
279,2,2,5,3,2,s_23,4.0,Green Bonds and Investment
280,6,1,6,5,1,s_23,2.0,Green Bonds and Investment
281,6,2,4,4,2,s_23,4.0,Green Bonds and Investment
282,5,1,1,1,2,s_23,4.0,Green Bonds and Investment
283,8,1,5,5,2,s_23,4.0,Green Bonds and Investment
284,3,2,8,6,4,s_23,5.0,Green Bonds and Investment
285,7,1,5,3,3,s_23,3.0,Green Bonds and Investment
286,6,2,4,6,1,s_23,4.0,Green Bonds and Investment
287,2,2,4,3,1,s_23,3.0,Green Bonds and Investment
289,7,2,5,6,1,s_23,3.0,Green Bonds and Investment
290,5,2,6,6,4,s_23,4.0,Green Bonds and Investment
291,8,2,5,6,4,s_23,4.0,Green Bonds and Investment
292,9,1,2,1,1,s_23,4.0,Green Bonds and Investment
293,4,2,4,4,4,s_23,4.0,Green Bonds and Investment
294,3,1,8,6,1,s_23,4.0,Green Bonds and Investment
295,6,1,5,2,2,s_23,2.0,Green Bonds and Investment
296,3,1,5,6,1,s_23,3.0,Green Bonds and Investment
297,2,2,6,4,4,s_23,5.0,Green Bonds and Investment
298,1,2,2,1,4,s_23,5.0,Green Bonds and Investment
299,6,3,8,3,3,s_23,3.0,Green Bonds and Investment
301,3,2,8,2,4,s_23,2.0,Green Bonds and Investment
303,2,1,5,4,4,s_23,3.0,Green Bonds and Investment
304,2,2,4,2,4,s_23,4.0,Green Bonds and Investment
305,10,2,5,6,3,s_23,2.0,Green Bonds and Investment
306,10,2,6,6,2,s_23,1.0,Green Bonds and Investment
307,4,2,2,2,4,s_23,4.0,Green Bonds and Investment
308,8,1,5,1,1,s_23,4.0,Green Bonds and Investment
309,3,2,8,6,4,s_23,5.0,Green Bonds and Investment
310,6,2,5,5,2,s_23,4.0,Green Bonds and Investment
311,6,1,5,6,1,s_23,2.0,Green Bonds and Investment
312,2,1,4,6,1,s_23,4.0,Green Bonds and Investment
1,7,2,6,4,4,s_24,4.0,Plant-Based Food Initiatives
3,2,1,2,1,1,s_24,5.0,Plant-Based Food Initiatives
4,3,2,5,6,4,s_24,2.0,Plant-Based Food Initiatives
5,2,2,2,1,3,s_24,4.0,Plant-Based Food Initiatives
8,5,1,5,4,4,s_24,1.0,Plant-Based Food Initiatives
9,6,2,5,3,4,s_24,3.0,Plant-Based Food Initiatives
10,3,1,6,3,1,s_24,3.0,Plant-Based Food Initiatives
11,3,2,6,6,5,s_24,3.0,Plant-Based Food Initiatives
12,6,1,5,3,1,s_24,4.0,Plant-Based Food Initiatives
13,1,1,5,3,3,s_24,4.0,Plant-Based Food Initiatives
14,8,1,8,3,4,s_24,4.0,Plant-Based Food Initiatives
15,7,2,6,5,1,s_24,1.0,Plant-Based Food Initiatives
16,2,2,8,6,1,s_24,5.0,Plant-Based Food Initiatives
17,7,2,5,6,1,s_24,3.0,Plant-Based Food Initiatives
18,6,2,2,5,5,s_24,1.0,Plant-Based Food Initiatives
19,6,1,2,3,2,s_24,4.0,Plant-Based Food Initiatives
20,2,2,5,6,2,s_24,4.0,Plant-Based Food Initiatives
21,2,2,8,5,5,s_24,4.0,Plant-Based Food Initiatives
22,4,1,5,3,2,s_24,4.0,Plant-Based Food Initiatives
23,4,2,1,2,5,s_24,4.0,Plant-Based Food Initiatives
24,1,1,5,6,3,s_24,5.0,Plant-Based Food Initiatives
26,6,1,4,3,5,s_24,3.0,Plant-Based Food Initiatives
27,6,1,5,3,5,s_24,3.0,Plant-Based Food Initiatives
28,2,2,8,6,3,s_24,4.0,Plant-Based Food Initiatives
29,6,1,2,2,3,s_24,4.0,Plant-Based Food Initiatives
30,8,2,5,3,4,s_24,2.0,Plant-Based Food Initiatives
32,6,2,4,3,4,s_24,1.0,Plant-Based Food Initiatives
33,3,2,6,6,4,s_24,4.0,Plant-Based Food Initiatives
34,3,1,5,6,4,s_24,2.0,Plant-Based Food Initiatives
35,7,2,4,3,5,s_24,3.0,Plant-Based Food Initiatives
36,3,2,5,6,1,s_24,3.0,Plant-Based Food Initiatives
37,3,2,1,6,2,s_24,4.0,Plant-Based Food Initiatives
38,6,2,6,5,4,s_24,4.0,Plant-Based Food Initiatives
39,8,1,5,5,4,s_24,4.0,Plant-Based Food Initiatives
40,6,1,4,2,4,s_24,3.0,Plant-Based Food Initiatives
41,2,2,4,6,1,s_24,4.0,Plant-Based Food Initiatives
42,8,1,2,3,1,s_24,3.0,Plant-Based Food Initiatives
43,4,2,4,3,1,s_24,2.0,Plant-Based Food Initiatives
44,2,2,6,3,1,s_24,3.0,Plant-Based Food Initiatives
45,3,1,2,5,5,s_24,3.0,Plant-Based Food Initiatives
46,1,1,2,3,1,s_24,3.0,Plant-Based Food Initiatives
47,2,1,8,4,3,s_24,3.0,Plant-Based Food Initiatives
48,5,1,1,1,4,s_24,5.0,Plant-Based Food Initiatives
49,6,2,6,2,4,s_24,3.0,Plant-Based Food Initiatives
50,2,2,2,2,1,s_24,4.0,Plant-Based Food Initiatives
51,6,2,2,2,2,s_24,3.0,Plant-Based Food Initiatives
52,5,1,6,2,1,s_24,4.0,Plant-Based Food Initiatives
53,9,2,6,4,3,s_24,2.0,Plant-Based Food Initiatives
54,2,1,5,2,2,s_24,1.0,Plant-Based Food Initiatives
55,6,1,5,6,2,s_24,3.0,Plant-Based Food Initiatives
56,6,2,4,2,3,s_24,5.0,Plant-Based Food Initiatives
57,11,2,4,5,2,s_24,5.0,Plant-Based Food Initiatives
58,6,2,2,1,1,s_24,4.0,Plant-Based Food Initiatives
59,3,2,5,2,3,s_24,4.0,Plant-Based Food Initiatives
60,6,2,4,4,3,s_24,2.0,Plant-Based Food Initiatives
61,6,1,1,1,1,s_24,5.0,Plant-Based Food Initiatives
62,6,2,4,2,3,s_24,3.0,Plant-Based Food Initiatives
63,9,1,5,4,2,s_24,4.0,Plant-Based Food Initiatives
64,7,1,2,2,1,s_24,4.0,Plant-Based Food Initiatives
65,6,2,4,3,3,s_24,5.0,Plant-Based Food Initiatives
68,10,2,5,5,5,s_24,3.0,Plant-Based Food Initiatives
69,4,2,6,4,1,s_24,3.0,Plant-Based Food Initiatives
70,2,1,6,2,1,s_24,4.0,Plant-Based Food Initiatives
71,6,2,1,5,3,s_24,4.0,Plant-Based Food Initiatives
72,1,3,1,1,2,s_24,5.0,Plant-Based Food Initiatives
73,5,1,5,4,2,s_24,3.0,Plant-Based Food Initiatives
74,6,1,2,3,3,s_24,3.0,Plant-Based Food Initiatives
75,2,2,1,5,1,s_24,5.0,Plant-Based Food Initiatives
76,3,1,6,3,4,s_24,3.0,Plant-Based Food Initiatives
78,5,2,4,3,3,s_24,3.0,Plant-Based Food Initiatives
79,6,1,6,3,3,s_24,3.0,Plant-Based Food Initiatives
80,2,1,5,6,1,s_24,3.0,Plant-Based Food Initiatives
82,3,1,5,1,4,s_24,5.0,Plant-Based Food Initiatives
83,6,2,5,4,2,s_24,3.0,Plant-Based Food Initiatives
84,5,2,6,4,1,s_24,3.0,Plant-Based Food Initiatives
85,2,2,8,3,3,s_24,4.0,Plant-Based Food Initiatives
86,6,2,6,6,1,s_24,2.0,Plant-Based Food Initiatives
87,4,1,5,6,1,s_24,3.0,Plant-Based Food Initiatives
88,2,1,4,6,5,s_24,3.0,Plant-Based Food Initiatives
89,5,1,5,3,3,s_24,1.0,Plant-Based Food Initiatives
90,2,2,6,3,1,s_24,5.0,Plant-Based Food Initiatives
91,8,1,2,1,4,s_24,4.0,Plant-Based Food Initiatives
92,6,1,4,5,2,s_24,3.0,Plant-Based Food Initiatives
93,10,1,5,2,4,s_24,3.0,Plant-Based Food Initiatives
94,7,1,8,5,5,s_24,4.0,Plant-Based Food Initiatives
97,2,2,8,6,4,s_24,4.0,Plant-Based Food Initiatives
98,11,2,4,4,2,s_24,1.0,Plant-Based Food Initiatives
99,5,1,4,5,4,s_24,4.0,Plant-Based Food Initiatives
100,5,2,5,6,1,s_24,4.0,Plant-Based Food Initiatives
101,1,2,4,6,4,s_24,3.0,Plant-Based Food Initiatives
102,5,1,5,6,1,s_24,4.0,Plant-Based Food Initiatives
103,3,1,2,2,4,s_24,4.0,Plant-Based Food Initiatives
104,3,2,4,3,4,s_24,5.0,Plant-Based Food Initiatives
